,RP1,RP2,RP3,RP4,RP5,RP6,RP7,LP1,LP2,LP3,LP4,LP5,LP6,LP7,LP_sum,LP_mean,LP_std,LP_var,LP_min,LP_max,LP_sma,LP_quantile,LP_median,LP_mad,LP_skew,LP_kurt,RAX,RAY,RAZ,RA_sum,RA_mean,RA_std,RA_var,RA_min,RA_max,RA_sma,RA_quantile,RA_median,RA_mad,RA_skew,LAX,LAY,LAZ,LA_sum,LA_mean,LA_std,LA_var,LA_min,LA_max,LA_sma,LA_quantile,LA_median,LA_mad,LA_skew,label
250,1,3,4,4,3,3,6,29,12,12,13,10,7,1,84,12.0,8.563488385776752,73.33333333333333,1,29,11.657142857142873,12.0,12.0,5.142857142857143,1.2818692841932349,3.17390082644628,192,136,192,520,173.33333333333334,32.331615074619044,1045.3333333333335,136,192,122.93333333333331,192.0,192.0,24.888888888888886,-1.7320508075688799,108,136,180,424,141.33333333333334,36.29508690350987,1317.3333333333335,108,180,144.8,136.0,136.0,25.777777777777782,0.6469685949215168,5
251,1,3,4,4,3,3,6,29,12,12,13,10,7,2,85,12.142857142857142,8.355209381548962,69.8095238095238,2,29,12.000000000000014,12.0,12.0,5.061224489795919,1.4407363034416711,3.414928651061162,8,112,0,120,40.0,62.48199740725323,3904.0,0,112,112.26666666666662,8.0,8.0,48.0,1.7001618482892749,20,32,168,220,73.33333333333333,82.20300075625788,6757.333333333334,20,168,128.00000000000003,32.0,32.0,63.11111111111111,1.6906189913267051,5
252,1,3,4,4,3,3,6,28,12,12,13,10,7,2,84,12.0,8.020806277010642,64.33333333333333,2,28,12.0857142857143,12.0,12.0,4.857142857142857,1.3402965607298194,3.1894279041048073,132,148,168,448,149.33333333333334,18.036999011291577,325.3333333333333,132,168,123.46666666666663,148.0,148.0,12.444444444444448,0.3308318147058942,168,248,104,520,173.33333333333334,72.14799604516631,5205.333333333334,104,248,129.0666666666667,168.0,168.0,49.77777777777778,0.33083181470589806,5
253,1,3,3,4,3,3,6,28,12,12,12,10,7,3,84,12.0,7.810249675906654,61.0,3,28,12.057142857142873,12.0,12.0,4.571428571428571,1.583879173727267,3.7223864552539645,112,196,204,512,170.66666666666666,50.96403960964371,2597.333333333333,112,204,130.39999999999995,196.0,196.0,39.111111111111114,-1.6841604950081261,20,204,40,264,88.0,100.9554357129917,10192.0,20,204,114.40000000000002,40.0,40.0,77.33333333333333,1.655890179850645,5
254,1,3,3,4,3,3,5,29,13,12,13,10,8,4,89,12.714285714285714,7.86795792469443,61.904761904761884,4,29,12.171428571428587,12.0,12.0,4.816326530612245,1.6922971887194211,3.93518627218935,120,232,24,376,125.33333333333333,104.10251357836339,10837.333333333334,24,232,131.7333333333333,120.0,120.0,71.1111111111111,0.22993688673998428,56,128,24,208,69.33333333333333,53.26662494783515,2837.3333333333335,24,128,109.06666666666669,56.0,56.0,39.11111111111111,1.0558318939643117,5
255,1,3,3,3,3,3,5,31,14,13,14,11,8,5,96,13.714285714285714,8.32094316998351,69.23809523809521,5,31,12.514285714285728,13.0,13.0,5.1020408163265305,1.7399955877452913,3.9613879276255464,108,32,124,264,88.0,49.15282290977803,2416.0,32,124,114.66666666666663,108.0,108.0,37.333333333333336,-1.5278743580239982,152,168,24,344,114.66666666666667,78.92612579705997,6229.333333333334,24,168,103.73333333333335,152.0,152.0,60.444444444444436,-1.6523167403329906,5
256,1,2,3,3,3,3,5,34,15,14,14,12,8,5,102,14.571428571428571,9.306935457982268,86.61904761904762,5,34,13.000000000000014,14.0,14.0,5.673469387755101,1.7817140820175361,4.102983019928004,104,32,112,248,82.66666666666667,44.06056437828882,1941.3333333333335,32,112,123.19999999999996,104.0,104.0,33.77777777777778,-1.6680336834432499,152,168,4,324,108.0,90.42123644365851,8176.0,4,168,110.66666666666667,152.0,152.0,69.33333333333333,-1.6712385920175206,5
257,1,2,2,2,2,2,3,34,15,14,15,12,9,6,105,15.0,9.018499505645789,81.33333333333333,6,34,13.600000000000014,14.0,14.0,5.428571428571429,1.872380828229732,4.353628056973932,120,56,148,324,108.0,47.15930449020638,2224.0,56,148,114.93333333333328,120.0,120.0,34.666666666666664,-1.0709147997038482,244,144,188,576,192.0,50.11985634456667,2512.0,144,244,114.4,188.0,188.0,34.666666666666664,0.3568515878320196,5
258,1,2,2,2,2,2,3,35,15,14,15,12,9,6,106,15.142857142857142,9.37067360489756,87.80952380952381,6,35,14.228571428571442,14.0,14.0,5.673469387755101,1.928629724493108,4.525121987944722,60,248,232,540,180.0,104.23051376636306,10864.0,60,248,116.79999999999995,232.0,232.0,80.0,-1.6862477405585632,200,188,140,528,176.0,31.74901573277509,1008.0,140,200,132.0,188.0,188.0,24.0,-1.457862967321305,5
259,1,1,1,1,1,1,2,35,15,14,15,12,9,7,107,15.285714285714286,9.214377998799588,84.9047619047619,7,35,14.742857142857158,14.0,14.0,5.632653061224489,2.030234397821753,4.792271937023468,236,140,236,612,204.0,55.42562584220407,3072.0,140,236,132.53333333333327,236.0,236.0,42.666666666666664,-1.7320508075688774,144,4,68,216,72.0,70.08566187174092,4912.0,4,144,132.53333333333333,68.0,68.0,48.0,0.25599199035901515,5
260,1,1,1,1,1,1,1,35,15,14,15,12,9,7,107,15.285714285714286,9.214377998799588,84.9047619047619,7,35,15.057142857142875,14.0,14.0,5.632653061224489,2.030234397821753,4.792271937023468,12,196,160,368,122.66666666666667,97.51581068387492,9509.333333333334,12,196,139.4666666666666,160.0,160.0,73.77777777777777,-1.4702880591278935,52,148,212,412,137.33333333333334,80.53156730955467,6485.333333333334,52,212,137.06666666666666,148.0,148.0,56.888888888888886,-0.5855827262813887,5
261,1,0,0,0,0,0,0,36,16,15,15,12,9,7,110,15.714285714285714,9.551863443229033,91.23809523809521,7,36,15.285714285714302,15.0,15.0,5.877551020408164,1.9629021925024561,4.541179867591232,220,8,12,240,80.0,121.26005112979294,14704.0,8,220,138.93333333333328,12.0,12.0,93.33333333333333,1.7299307463286762,232,52,8,292,97.33333333333333,118.68164699452622,14085.333333333336,8,232,134.93333333333334,52.0,52.0,89.77777777777777,1.4680914973965122,5
262,1,0,0,0,0,0,0,36,16,15,15,12,9,8,111,15.857142857142858,9.406178314075833,88.47619047619048,8,36,15.457142857142875,15.0,15.0,5.795918367346938,2.048558503017643,4.786088725796336,104,28,164,296,98.66666666666667,68.15668223537097,4645.333333333333,28,164,137.0666666666666,104.0,104.0,47.11111111111111,-0.34997364451418816,12,236,48,296,98.66666666666667,120.28854198689638,14469.333333333332,12,236,116.26666666666668,48.0,48.0,91.55555555555556,1.559157969876559,5
263,1,3,4,3,3,3,6,36,16,15,15,12,9,8,111,15.857142857142858,9.406178314075833,88.47619047619048,8,36,15.60000000000002,15.0,15.0,5.795918367346938,2.048558503017643,4.786088725796336,204,28,164,396,132.0,92.26050075736637,8512.0,28,204,127.46666666666661,164.0,164.0,69.33333333333333,-1.3730327788103738,28,236,40,304,101.33333333333333,116.77899354478672,13637.333333333336,28,236,101.33333333333334,40.0,40.0,89.77777777777777,1.7114981522862254,5
264,1,5,6,5,5,5,10,37,16,15,15,13,9,8,113,16.142857142857142,9.702724212449672,94.14285714285712,8,37,15.77142857142859,15.0,15.0,5.959183673469387,2.0780109566748997,4.938276829978749,204,28,44,276,92.0,97.32420048477151,9472.0,28,204,105.0666666666666,44.0,44.0,74.66666666666667,1.6795356000385153,200,84,244,528,176.0,82.6559132790873,6832.0,84,244,122.13333333333335,200.0,200.0,61.333333333333336,-1.1964614467354682,5
265,1,6,6,6,6,6,12,36,16,15,15,13,9,8,112,16.0,9.345230512584124,87.33333333333333,8,36,15.91428571428573,15.0,15.0,5.714285714285714,2.034429617852283,4.79223821455626,120,28,56,204,68.0,47.15930449020638,2224.0,28,120,94.13333333333327,56.0,56.0,34.666666666666664,1.0709147997038482,136,4,4,144,48.0,76.2102355330306,5808.0,4,136,104.26666666666668,4.0,4.0,58.666666666666664,1.7320508075688774,5
266,1,6,6,6,6,5,12,37,16,15,16,13,10,9,116,16.571428571428573,9.431456989902511,88.95238095238093,9,37,16.085714285714303,15.0,15.0,5.836734693877552,2.15762758142904,5.185504312459594,196,108,24,328,109.33333333333333,86.00775158864074,7397.333333333334,24,196,99.99999999999993,108.0,108.0,57.77777777777777,0.06974438847818046,44,104,28,176,58.666666666666664,40.06661120351125,1605.3333333333333,28,104,96.53333333333333,44.0,44.0,30.222222222222218,1.4265280856693245,5
267,1,5,5,5,5,4,10,37,16,15,16,13,10,9,116,16.571428571428573,9.431456989902511,88.95238095238093,9,37,16.228571428571446,15.0,15.0,5.836734693877552,2.15762758142904,5.185504312459594,4,100,188,292,97.33333333333333,92.02898094259945,8469.333333333332,4,188,99.73333333333326,100.0,100.0,62.22222222222223,-0.13028422471316634,24,104,28,156,52.0,45.077710678338576,2032.0,24,104,87.20000000000002,28.0,28.0,34.666666666666664,1.7167204280593635,5
268,1,4,5,5,5,4,9,37,16,14,16,13,10,9,115,16.428571428571427,9.466733735510237,89.61904761904762,9,37,16.34285714285716,14.0,14.0,5.877551020408163,2.1933732737465994,5.291753069800482,204,12,72,288,96.0,98.2242332624694,9648.0,12,204,92.53333333333326,72.0,72.0,72.0,1.033881715672016,248,180,40,468,156.0,106.05658866850281,11248.0,40,248,98.13333333333334,180.0,180.0,77.33333333333333,-0.9661768125080015,5
269,1,4,5,5,5,4,9,37,16,15,16,13,10,9,116,16.571428571428573,9.431456989902511,88.95238095238093,9,37,16.428571428571445,15.0,15.0,5.836734693877552,2.15762758142904,5.185504312459594,104,208,96,408,136.0,62.48199740725323,3904.0,96,208,101.33333333333326,104.0,104.0,48.0,1.7001618482892749,60,12,40,112,37.333333333333336,24.11085509336683,581.3333333333333,12,60,70.4,40.0,40.0,16.88888888888889,-0.49161304994260796,5
270,1,5,5,5,5,4,10,38,16,14,16,13,10,9,116,16.571428571428573,9.829498848824777,96.6190476190476,9,38,16.54285714285716,14.0,14.0,6.122448979591837,2.2256559203087543,5.408163346604832,252,16,140,408,136.0,118.05083650698965,13936.0,16,252,114.93333333333325,140.0,140.0,80.0,-0.15230162386585505,28,252,236,516,172.0,124.96399481450646,15616.0,28,252,95.2,236.0,236.0,96.0,-1.7001618482892749,5
271,1,5,5,5,5,4,10,38,16,14,16,13,10,9,116,16.571428571428573,9.829498848824777,96.6190476190476,9,38,16.54285714285716,14.0,14.0,6.122448979591837,2.2256559203087543,5.408163346604832,104,228,32,364,121.33333333333333,99.14299437344694,9829.333333333332,32,228,117.33333333333326,104.0,104.0,71.1111111111111,0.7626947744609972,28,252,236,516,172.0,124.96399481450646,15616.0,28,252,117.86666666666667,236.0,236.0,96.0,-1.7001618482892749,5
272,1,4,5,5,5,4,10,38,16,14,16,13,10,9,116,16.571428571428573,9.829498848824777,96.6190476190476,9,38,16.54285714285716,14.0,14.0,6.122448979591837,2.2256559203087543,5.408163346604832,136,76,232,444,148.0,78.689262291624,6192.0,76,232,127.46666666666658,136.0,136.0,56.0,0.670284413787495,12,232,12,256,85.33333333333333,127.01705922171767,16133.333333333336,12,232,124.53333333333335,12.0,12.0,97.77777777777777,1.7320508075688783,5
273,1,4,5,5,5,4,10,38,16,14,16,13,11,9,117,16.714285714285715,9.72478424292429,94.57142857142857,9,38,16.600000000000016,14.0,14.0,6.0816326530612255,2.2647463053295724,5.5644508538622315,4,32,32,68,22.666666666666668,16.165807537309522,261.3333333333333,4,32,112.79999999999991,32.0,32.0,12.444444444444443,-1.7320508075688785,28,40,0,68,22.666666666666668,20.526405757787536,421.33333333333337,0,40,97.86666666666667,28.0,28.0,15.111111111111109,-1.0902905798280038,5
274,1,4,5,5,5,4,10,38,16,14,16,13,11,9,117,16.714285714285715,9.72478424292429,94.57142857142857,9,38,16.62857142857144,14.0,14.0,6.0816326530612255,2.2647463053295724,5.5644508538622315,68,200,144,412,137.33333333333334,66.25204399362585,4389.333333333334,68,200,113.06666666666658,144.0,144.0,46.22222222222222,-0.4482312016771631,36,28,28,92,30.666666666666668,4.618802153517007,21.333333333333336,28,36,96.53333333333333,28.0,28.0,3.555555555555556,1.732050807568875,5
275,1,4,5,5,4,3,9,38,16,14,17,13,11,9,118,16.857142857142858,9.719886340703294,94.47619047619048,9,38,16.6857142857143,14.0,14.0,6.081632653061225,2.206535907317472,5.323482415777832,112,104,180,396,132.0,41.7612260356422,1744.0,104,180,112.26666666666658,112.0,112.0,32.0,1.660818054190804,252,172,136,560,186.66666666666666,59.374517541899515,3525.333333333333,136,252,99.46666666666667,172.0,172.0,43.55555555555555,1.0437603722639688,5
276,1,4,4,5,4,3,9,38,16,14,16,13,11,9,117,16.714285714285715,9.72478424292429,94.57142857142857,9,38,16.71428571428573,14.0,14.0,6.0816326530612255,2.2647463053295724,5.5644508538622315,60,180,4,244,81.33333333333333,89.91848160046595,8085.333333333333,4,180,104.26666666666658,60.0,60.0,65.77777777777777,1.0075382107890507,204,136,156,496,165.33333333333334,34.94757979221642,1221.3333333333335,136,204,98.13333333333335,156.0,156.0,25.777777777777782,1.1160820590189795,5
277,1,4,4,4,4,3,9,38,16,14,17,13,12,9,119,17.0,9.626352718795767,92.66666666666666,9,38,16.80000000000002,14.0,14.0,6.0,2.2317334368460156,5.4440039335438115,60,180,4,244,81.33333333333333,89.91848160046595,8085.333333333333,4,180,90.93333333333325,60.0,60.0,65.77777777777777,1.0075382107890507,196,84,204,484,161.33333333333334,67.09197666884867,4501.333333333334,84,204,113.33333333333334,196.0,196.0,51.55555555555555,-1.7043872692093143,5
278,1,4,4,4,4,3,9,38,16,14,17,14,12,9,120,17.142857142857142,9.564318610135823,91.47619047619045,9,38,16.8857142857143,14.0,14.0,5.959183673469387,2.222569826637109,5.4490029783962655,84,212,44,340,113.33333333333333,87.75724091682311,7701.333333333332,44,212,109.0666666666666,84.0,84.0,65.77777777777777,1.3360957607299804,244,112,140,496,165.33333333333334,69.55094056397321,4837.333333333334,112,244,141.8666666666667,140.0,140.0,52.44444444444445,1.4216258277627625,5
279,1,4,4,4,4,3,8,38,16,14,17,14,12,9,120,17.142857142857142,9.564318610135823,91.47619047619045,9,38,16.971428571428582,14.0,14.0,5.959183673469387,2.222569826637109,5.4490029783962655,208,64,40,312,104.0,90.86253353280438,8256.0,40,208,102.39999999999993,64.0,64.0,69.33333333333333,1.5970969928697365,44,200,20,264,88.0,97.73433378296492,9552.0,20,200,153.33333333333337,44.0,44.0,74.66666666666667,1.6152905598583507,5
280,1,4,4,4,4,3,9,38,15,14,17,14,13,9,120,17.142857142857142,9.511897312113417,90.47619047619045,9,38,17.02857142857144,14.0,14.0,5.959183673469387,2.2748574565412407,5.668166426592803,144,132,168,444,148.0,18.33030277982336,336.0,132,168,105.59999999999994,144.0,144.0,13.333333333333334,0.9352195295828245,0,204,92,296,98.66666666666667,102.16326802394946,10437.333333333334,0,204,135.73333333333338,92.0,92.0,70.22222222222223,0.29239719937457453,5
281,1,3,4,4,4,3,8,38,15,14,17,14,13,9,120,17.142857142857142,9.511897312113417,90.47619047619045,9,38,17.11428571428572,14.0,14.0,5.959183673469387,2.2748574565412407,5.668166426592803,160,40,52,252,84.0,66.09084656743322,4368.0,40,160,106.13333333333325,52.0,52.0,50.666666666666664,1.6680336834432488,52,228,16,296,98.66666666666667,113.4430841141642,12869.333333333334,16,228,122.40000000000002,52.0,52.0,86.22222222222223,1.537892988592562,5
282,1,3,4,4,3,3,7,38,15,14,17,14,13,9,120,17.142857142857142,9.511897312113417,90.47619047619045,9,38,17.14285714285715,14.0,14.0,5.959183673469387,2.2748574565412407,5.668166426592803,44,8,64,116,38.666666666666664,28.37839553839035,805.3333333333334,8,64,97.59999999999992,44.0,44.0,20.444444444444446,-0.815843089137093,52,188,0,240,80.0,97.07728879609277,9424.0,0,188,106.13333333333335,52.0,52.0,72.0,1.1899572830857301,5
283,1,3,4,4,3,3,7,38,15,14,17,14,13,9,120,17.142857142857142,9.511897312113417,90.47619047619045,9,38,17.14285714285715,14.0,14.0,5.959183673469387,2.2748574565412407,5.668166426592803,12,216,28,256,85.33333333333333,113.4430841141642,12869.333333333334,12,216,91.99999999999991,28.0,28.0,87.1111111111111,1.6933700316694307,56,176,72,304,101.33333333333333,65.15622252197662,4245.333333333333,56,176,93.33333333333334,72.0,72.0,49.77777777777777,1.615290559858352,5
284,1,3,3,4,3,3,7,38,15,13,17,14,13,9,119,17.0,9.574271077563381,91.66666666666666,9,38,17.11428571428572,14.0,14.0,6.0,2.2827087879816768,5.662230743801652,116,48,32,196,65.33333333333333,44.60194315647395,1989.3333333333335,32,116,84.26666666666658,48.0,48.0,33.77777777777778,1.4846850710018769,56,128,88,272,90.66666666666667,36.073998022583154,1301.3333333333333,56,128,93.86666666666667,88.0,88.0,24.88888888888889,0.3308318147058979,5
285,1,3,3,3,3,2,7,38,15,13,17,14,13,9,119,17.0,9.574271077563381,91.66666666666666,9,38,17.085714285714296,14.0,14.0,6.0,2.2827087879816768,5.662230743801652,44,24,96,164,54.666666666666664,37.16629297271028,1381.3333333333335,24,96,65.59999999999992,44.0,44.0,27.555555555555554,1.1851150201789968,64,156,36,256,85.33333333333333,62.78003929063229,3941.3333333333335,36,156,91.20000000000002,64.0,64.0,47.11111111111111,1.3525756055774816,5
286,1,2,3,3,3,2,6,38,15,13,17,14,13,10,120,17.142857142857142,9.441549509633317,89.14285714285714,10,38,17.085714285714296,14.0,14.0,5.959183673469387,2.3636317461531644,5.907990220249836,152,164,156,472,157.33333333333334,6.110100926607787,37.333333333333336,152,164,80.26666666666658,156.0,156.0,4.444444444444447,0.9352195295828106,40,176,124,340,113.33333333333333,68.62458257310811,4709.333333333333,40,176,94.13333333333334,124.0,124.0,48.88888888888889,-0.6825588636680178,5
287,1,2,3,3,3,2,5,38,15,13,17,14,13,10,120,17.142857142857142,9.441549509633317,89.14285714285714,10,38,17.085714285714296,14.0,14.0,5.959183673469387,2.3636317461531644,5.907990220249836,40,4,144,188,62.666666666666664,72.70029802781646,5285.333333333334,4,144,85.06666666666658,40.0,40.0,54.22222222222223,1.2666352871147637,104,192,124,420,140.0,46.130250378683186,2128.0,104,192,106.13333333333335,124.0,124.0,34.666666666666664,1.3730327788103738,5
288,1,2,2,2,2,2,4,38,15,13,17,14,13,10,120,17.142857142857142,9.441549509633317,89.14285714285714,10,38,17.085714285714296,14.0,14.0,5.959183673469387,2.3636317461531644,5.907990220249836,208,20,244,472,157.33333333333334,120.28854198689638,14469.333333333332,20,244,99.4666666666666,208.0,208.0,91.55555555555554,-1.5591579698765607,104,192,52,348,116.0,70.76722405181653,5008.0,52,192,109.06666666666668,104.0,104.0,50.666666666666664,0.7411239461172796,5
289,1,2,2,2,2,2,4,38,15,13,17,15,14,10,122,17.428571428571427,9.324826054805577,86.95238095238093,10,38,17.17142857142858,15.0,15.0,5.877551020408163,2.342402650022386,5.878072241170205,64,212,108,384,128.0,76.0,5776.0,64,212,111.99999999999993,108.0,108.0,56.0,1.1022014870972445,132,252,204,588,196.0,60.398675482166,3648.0,132,252,130.13333333333335,204.0,204.0,42.666666666666664,-0.5855827262813879,5
290,1,2,2,2,2,2,4,38,15,13,17,14,14,10,121,17.285714285714285,9.375753937938105,87.9047619047619,10,38,17.22857142857144,14.0,14.0,5.9183673469387745,2.3610842276715887,5.925165594785481,156,48,108,312,104.0,54.11099703387473,2928.0,48,156,121.8666666666666,108.0,108.0,37.333333333333336,-0.330831814705899,128,240,232,600,200.0,62.48199740725323,3904.0,128,240,153.06666666666666,232.0,232.0,48.0,-1.7001618482892749,5
291,1,2,2,2,2,1,4,38,15,13,17,15,14,10,122,17.428571428571427,9.324826054805577,86.95238095238093,10,38,17.2857142857143,15.0,15.0,5.877551020408163,2.342402650022386,5.878072241170205,156,48,108,312,104.0,54.11099703387473,2928.0,48,156,111.19999999999993,108.0,108.0,37.333333333333336,-0.330831814705899,108,20,244,372,124.0,112.85388783732708,12736.0,20,244,155.2,108.0,108.0,80.0,0.6251691029093617,5
292,1,1,2,2,2,1,3,39,15,13,17,15,14,10,123,17.571428571428573,9.692903638868021,93.95238095238093,10,39,17.371428571428584,15.0,15.0,6.122448979591837,2.3650055505890677,5.957215465037507,240,200,124,564,188.0,58.92367945062494,3472.0,124,240,136.2666666666666,200.0,200.0,42.666666666666664,-0.8784306945218355,112,8,252,372,124.0,122.44182292011173,14992.0,8,252,152.0,112.0,112.0,85.33333333333333,0.4367896695507359,5
293,1,1,1,1,1,1,2,39,15,13,17,15,14,10,123,17.571428571428573,9.692903638868021,93.95238095238093,10,39,17.45714285714287,15.0,15.0,6.122448979591837,2.3650055505890677,5.957215465037507,92,252,72,416,138.66666666666666,98.65765724632494,9733.333333333334,72,252,132.53333333333325,92.0,92.0,75.55555555555556,1.6523167403329904,152,244,240,636,212.0,52.0,2704.0,152,244,171.2,240.0,240.0,40.0,-1.7205279927173422,5
294,1,1,1,1,1,1,2,39,15,13,17,15,14,10,123,17.571428571428573,9.692903638868021,93.95238095238093,10,39,17.485714285714298,15.0,15.0,6.122448979591837,2.3650055505890677,5.957215465037507,228,224,176,628,209.33333333333334,28.93671255228094,837.3333333333334,176,228,148.79999999999993,224.0,224.0,22.222222222222218,-1.6948914255083654,92,200,80,372,124.0,66.09084656743322,4368.0,80,200,156.8,92.0,92.0,50.666666666666664,1.6680336834432488,5
295,1,1,1,1,1,1,2,39,15,13,17,15,14,10,123,17.571428571428573,9.692903638868021,93.95238095238093,10,39,17.542857142857155,15.0,15.0,6.122448979591837,2.3650055505890677,5.957215465037507,80,172,184,436,145.33333333333334,56.89756878227165,3237.333333333333,80,184,157.0666666666666,172.0,172.0,43.55555555555555,-1.6457795768126953,100,224,80,404,134.66666666666666,78.0085465403204,6085.333333333333,80,224,143.73333333333332,100.0,100.0,59.55555555555555,1.604848987062595,5
296,1,1,1,1,1,1,2,39,15,12,17,15,14,11,123,17.571428571428573,9.658452996505925,93.28571428571428,11,39,17.571428571428584,15.0,15.0,6.122448979591837,2.4092710866973905,6.0721452877401685,56,88,120,264,88.0,32.0,1024.0,56,120,153.86666666666662,88.0,88.0,21.333333333333332,0.0,108,20,56,184,61.333333333333336,44.24176006143216,1957.3333333333335,20,108,131.2,56.0,56.0,31.111111111111114,0.5345905344904246,5
297,1,1,1,1,1,1,2,39,15,12,17,15,14,11,123,17.571428571428573,9.658452996505925,93.28571428571428,11,39,17.571428571428584,15.0,15.0,6.122448979591837,2.4092710866973905,6.0721452877401685,32,208,180,420,140.0,94.57272334029511,8944.0,32,208,144.2666666666666,180.0,180.0,72.0,-1.5628146996087728,92,16,88,196,65.33333333333333,42.770706486254504,1829.3333333333333,16,92,119.46666666666667,88.0,88.0,32.88888888888889,-1.7150235688268116,5
298,1,1,1,1,1,1,2,40,15,12,17,15,14,11,124,17.714285714285715,10.028530728448139,100.57142857142857,11,40,17.600000000000016,15.0,15.0,6.367346938775511,2.426231194753915,6.1373272856404935,244,236,240,720,240.0,4.0,16.0,236,244,164.53333333333327,240.0,240.0,2.6666666666666665,0.0,68,236,128,432,144.0,85.13518661517105,7248.0,68,236,105.86666666666667,128.0,128.0,61.333333333333336,0.8158430891370939,5
299,1,1,1,1,1,1,2,40,15,11,17,15,14,11,123,17.571428571428573,10.130106002359877,102.6190476190476,11,40,17.600000000000016,15.0,15.0,6.408163265306123,2.3871505551294296,5.990284677623389,188,204,92,484,161.33333333333334,60.57502235520292,3669.3333333333335,92,204,154.93333333333328,188.0,188.0,46.22222222222222,-1.5970969928697378,100,224,96,420,140.0,72.77362159464101,5296.0,96,224,109.06666666666668,100.0,100.0,56.0,1.7261657808807271,5
300,1,1,1,1,1,1,2,40,15,10,18,15,15,11,124,17.714285714285715,10.193368525897704,103.90476190476193,10,40,17.62857142857144,15.0,15.0,6.448979591836735,2.257358049467668,5.510051828097733,16,240,120,376,125.33333333333333,112.09519763724641,12565.333333333334,16,240,150.93333333333328,120.0,120.0,76.44444444444444,0.21361905891521293,136,40,0,176,58.666666666666664,69.89515958443285,4885.333333333334,0,136,93.86666666666667,40.0,40.0,51.55555555555555,1.116082059018983,5
301,1,1,1,1,1,1,2,41,15,10,18,16,15,12,127,18.142857142857142,10.415190371577012,108.47619047619048,10,41,17.742857142857154,15.0,15.0,6.530612244897957,2.2920361630106645,5.664349532613745,204,232,128,564,188.0,53.81449618829484,2896.0,128,232,170.93333333333328,204.0,204.0,40.0,-1.2196594554442455,136,40,0,176,58.666666666666664,69.89515958443285,4885.333333333334,0,136,93.33333333333334,40.0,40.0,51.55555555555555,1.116082059018983,5
302,1,1,1,1,1,1,2,41,16,9,18,16,15,12,127,18.142857142857142,10.51076545624487,110.47619047619045,9,41,17.85714285714287,16.0,16.0,6.530612244897957,2.189257857371114,5.363517984542211,60,248,164,472,157.33333333333334,94.17713806085494,8869.333333333332,60,248,174.39999999999995,164.0,164.0,64.88888888888889,-0.31695239298003736,144,44,32,220,73.33333333333333,61.49254697386776,3781.3333333333335,32,144,94.93333333333334,44.0,44.0,47.11111111111111,1.6581412488119391,5
303,1,1,1,1,1,1,2,41,16,8,18,16,15,12,126,18.0,10.661457061146317,113.66666666666666,8,41,17.91428571428573,16.0,16.0,6.571428571428571,2.1002559713819666,5.11977537172883,136,0,68,204,68.0,68.0,4624.0,0,136,139.99999999999994,68.0,68.0,45.333333333333336,0.0,160,44,236,440,146.66666666666666,96.69195071635143,9349.333333333332,44,236,95.46666666666667,160.0,160.0,68.44444444444444,-0.608728009435121,5
304,1,1,1,1,1,1,2,42,16,6,18,16,15,13,126,18.0,11.269427669584644,127.0,6,42,18.000000000000014,16.0,16.0,6.857142857142857,1.9446382968558482,4.820720441440882,96,0,68,164,54.666666666666664,49.36935621752964,2437.333333333333,0,96,118.6666666666666,68.0,68.0,36.44444444444445,-1.1266833648798928,156,148,216,520,173.33333333333334,37.16629297271028,1381.3333333333335,148,216,102.13333333333335,156.0,156.0,28.444444444444446,1.642207068635129,5
305,1,1,1,1,1,1,2,43,16,4,19,16,16,13,127,18.142857142857142,11.964232409262916,143.1428571428571,4,43,18.0857142857143,16.0,16.0,7.3469387755102025,1.6846620772051881,4.223643730503065,96,172,4,272,90.66666666666667,84.12688828985257,7077.333333333333,4,172,111.73333333333326,96.0,96.0,57.77777777777777,-0.284136764232913,180,76,16,272,90.66666666666667,82.97790870667525,6885.333333333333,16,180,108.53333333333335,76.0,76.0,59.555555555555564,0.7705428291635964,5
306,1,1,1,1,1,1,2,43,16,4,19,17,16,14,129,18.428571428571427,11.872336794093274,140.95238095238096,4,43,18.14285714285716,16.0,16.0,7.183673469387756,1.6332026936836321,4.190951515704894,124,120,180,424,141.33333333333334,33.54598833442434,1125.3333333333335,120,180,102.39999999999993,124.0,124.0,25.777777777777782,1.7043872692093107,164,72,36,272,90.66666666666667,66.01010023726168,4357.333333333334,36,164,114.93333333333335,72.0,72.0,48.88888888888889,1.170771464674147,5
